id,timestamp,creator_id,ticket_id,send_email,payload
7545,2020-12-24 01:23:29+00,311,1062,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent and answered questions.""}}"
7546,2021-01-26 02:54:14+00,311,1063,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent, conflict 417.  jl/21dec  Wants full stn at 401, not avail.  Offered 1/2 and/or WL.  jl/22dec Wants WL 401 and tour in new year.  jl/23dec Offered tour on 06jan.  jl/31dec  Confirmed.  jl/05jan Toured Jan. 6, quoted Jan. 7. jl Prefers to wait for full station at 401 to come available.  Is reaching out to TCG.  jl/11jan Contracted at TCG.""}}"
14151,2024-11-05 00:41:18.482235+00,782,4058,f,"{""Tickets"": {""InternalNote"": ""Email Sent.""}}"
7551,2021-01-08 01:20:13+00,311,1068,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent.  jl/17dec  Wanted tour - offered Jan. 12.  Sent f/u.  no response.  Moved to Inactive.""}}"
7552,2020-12-18 04:43:20+00,311,1069,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent, advd no truck parking.""}}"
7553,2020-12-16 01:37:13+00,311,1070,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent.""}}"
7554,2021-01-05 02:40:25+00,311,1071,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent.  jl/15dec  Would like tour in February - Laurel or 401.  Asked about parking.  replied.""}}"
7556,2021-01-26 01:06:16+00,311,1073,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent.  jl/15dec  Wants Lite, 417.  Suggested tour next couple wks.  jl/11jan Offered tour week of Feb. 18.  Did not respond.  Moved to Inactive.""}}"
7557,2020-12-25 03:34:50+00,311,1074,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent.  Asked for more info.  jl/15dec  Makes charcuterie boards.  jl Advised no for 417, suggested 401 tour.  jl/17dec Toured 417 and 401 23dec.  Quoted 24dec.""}}"
7558,2020-12-16 01:27:40+00,311,1075,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent.""}}"
7559,2021-04-07 00:22:49+00,311,1076,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent.  Possible conflict Sophy's.  Asked about talking with Sarb? jl/14dec  Makes Filipono sausage different than Sophy's (as discussed with Sarb).  Asked about freezer and size of stn they want.  jl/17dec Gave rates for Super Lite.  jl/21dec Toured 12jan, quoted 13jan.  jl Moved to Inactive.""}}"
7560,2021-04-07 00:22:10+00,311,1077,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent.  jl/14dec  Wants tour of all kitchens.  Emailed back re avail/suitability.  Offered tour of 401 in new year.  jl/22dec Came back wanting tours of all.  Advd again.  jl/23dec Toured 12Jan, quoted 13jan.  jl Moved to Inactive.""}}"
7561,2021-04-07 00:21:28+00,311,1078,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent. Asked for details.  jl/14dec  Makes sauces with coffee!  Advd up 401 and evenings avail.  If ok will do tour.  jl/17dec Wants tour of 401.  Will arrange.  jl/20dec Tour booked for Dec. 29.  jl/22dec No-showed. Toured Jan 12, quoted Jan. 13.  Referred to TCG.  jl Nothing further.  Moved to Inactive.""}}"
7562,2020-12-31 00:54:20+00,311,1079,f,"{""Tickets"": {""InternalNote"": ""From V1, Checking with Sarb/Shanaya on this.  jl/14dec   Sent note to him to adv looking into.  jl/14dec  Email came back undelivered.  jl/14dec  Per Sarb, asked if a tilt skillet would work.  Considering one for TLG.  jl/21dec  Needs a pressure steamer for jars.  Advd do not have.  jl/22dec  Got back to him and he never responded.  Moved to Inactive.""}}"
7563,2021-01-20 03:07:19+00,311,1080,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent.  Addressed query, advd conflict in 401 (Tayybeh).  jl/14dec  Suggested Lrl St. evenings.  Tour after holidays?  jl/17dec Never responded.  Moved to Inactive.""}}"
7564,2020-12-21 01:26:15+00,311,1081,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent and addressed his questions above.  jl/14dec  Sent links to City of Vanc and VCH.  jl/17dec Working on licencing etc.  Will get back.""}}"
7565,2021-04-07 00:19:41+00,311,1082,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent.  jl/14dec  Wants tour of Laurel.  Will get back in new year.  jl/17dec f/u sent.  jl/ 12feb Interested in tour, checking with SS.  jl/22feb Tour booked LRL with SS for early Mar.  jl Nothing further from him.  Moved to Inactive.""}}"
7566,2021-02-04 03:59:07+00,311,1083,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent.  jl/14dec  Sent 1/4 stn rate advd upstairs/evenings only.  jl/17dec Answered more questions.  jl/21dec Gave Super Lite rates for upstairs 401.  jl/23dec Wants Lite stn, starting Feb. 1.  jl/28dec Contract sent.  jl/30dec F/u sent.  jl/11jan Contracted.""}}"
7567,2021-02-10 04:48:58+00,311,1084,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent.  jl/14dec  Applied again in Feb.  Moved this one to Inactive.""}}"
7568,2020-12-14 01:10:19+00,311,1085,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent conflict and no parking avail.  jl/09dec  Asked more questions, answered.""}}"
7569,2020-12-10 03:15:36+00,311,1086,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent.""}}"
7570,2020-12-31 00:48:31+00,311,1087,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent.  jl/09dec  Offered to all, emailed again, no response.  Moved to Inactive.""}}"
7571,2020-12-25 01:55:05+00,311,1088,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent with conflict.  jl/09dec  Gave ballpark rates, still did not provide details of product.  jl/15dec Fruit/nut bars etc.  Suggested 401.  jl/17dec No response.  Moved to Inactive.""}}"
7572,2021-04-07 00:18:31+00,311,1089,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent.  Advd we do not have that specific equipment. jl/09dec  May get back to us in the new year.  On hold for now.  jl/15dec Wants a call re hydraulic juice press (thinks we have one at Lrl).  SS calling.  jl/07jan Moved to Inactive.""}}"
7573,2020-12-14 01:02:46+00,311,1090,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent.  Need more info.  jl/08dec  Gave 1/2 station rate.  jl/09dec Referred to TCG.""}}"
7574,2020-12-09 04:03:48+00,311,1091,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent.""}}"
7575,2020-12-09 04:02:02+00,311,1092,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent.""}}"
7576,2020-12-09 03:57:39+00,311,1093,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent.""}}"
7577,2020-12-08 05:06:51+00,311,1094,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent with rqst for more info.""}}"
7578,2021-04-07 00:17:25+00,311,1095,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent (comp with Tayybeh).  jl/07dec  Wanted rate for full stn which I gave.  Advd none avail - cannot have 401 due Tayybeh, and Laurel has no fulls avail.  jl/09dec Applied again - advised same situation.  Suggested TCG.  jl/18jan Moved to Inactive.""}}"
7609,2020-11-21 04:20:08+00,311,1126,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent with rqst for more details.""}}"
7610,2020-11-21 04:17:53+00,311,1127,f,"{""Tickets"": {""InternalNote"": ""From V1, Need to review application""}}"
9471,2017-05-06 06:14:00+00,311,2988,f,"{""Tickets"": {""InternalNote"": ""From V1, May 5 RM standard email""}}"
14152,2024-11-05 02:23:15.439+00,,4059,f,"{""Tickets"": {""SetTagIds"": [39, 1, 14]}}"
9747,2022-12-27 22:57:56.594951+00,513,3245,f,"{""Tickets"": {""SetTagIds"": [18]}}"
7580,2020-12-08 04:57:49+00,311,1097,f,"{""Tickets"": {""InternalNote"": ""From V1, Duplicate.""}}"
7581,2021-04-07 00:16:32+00,311,1098,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent.  jl/07dec  Wants tour, advd conflict at 401.  Waiting to see if Laurel is avail.  jl/15dec Advd WL for Laurel at this time.  jl/17dec Sandwiches are not the same as Overland.  Suggested 401, and possible tour of Lrl in new year.  jl/21dec Toured 20Jan, quoted 21Jan.""}}"
7582,2020-12-06 03:43:46+00,311,1099,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent.  Advd conflict at 417 and no ice cream/gelto maker.""}}"
7583,2020-12-16 02:30:47+00,311,1100,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent.  No weekend tours.  jl/05dec  Would like full station - asked which kitchen, advd capacity.  jl/07dec Have referred to TCG.""}}"
7584,2020-12-18 02:40:35+00,311,1101,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent, advd. conflict.  jl/05dec  Wants a kitchen in Richmond only.  Advd don't have.  Moved to Inactive.  jl/15dec Asked for list of ALL the commissaries in greater Vanc.  Uh.  No.""}}"
7585,2020-12-22 02:02:39+00,311,1102,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent.  Burgers possible conflict. jl/05dc  Answered all her questions.""}}"
7586,2020-12-22 04:17:26+00,311,1103,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent.  jl/05dec  Wants tour of Laurel.  jl/07dec Emailed that I will let him know this week if something is avail.  jl/14dec Nothing at Laurel, he is asking about other locations.  Possible tour of 401.  jl/20dec Phone call - rates, freezer, avail, etc.""}}"
7587,2020-12-03 03:51:57+00,311,1104,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent possible conflict.""}}"
7588,2020-12-08 01:04:32+00,311,1105,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent.  jl/02dec  Requires mornings, advd appliances not avail.  (would need 401).  Gave ballpark rates.""}}"
7589,2021-04-07 00:05:21+00,311,1106,f,"{""Tickets"": {""InternalNote"": ""From V1, Relative of Raj - SS emailed first resp 1Dec  Toured and quoted 2DecSS Reached back out for a tour on thur SS9feb Nothing further.  Moved to Inactive.""}}"
7590,2020-12-31 00:41:01+00,311,1107,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent.  jl/02dec  Toured 23dec, quoted 24dec.  jl Have gone to another commissary w/ drop-in.""}}"
7591,2020-12-03 03:44:51+00,311,1108,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent.""}}"
7776,2020-09-13 00:46:04+00,311,1293,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent with advice nearing capacity.""}}"
7592,2020-12-04 08:16:12+00,311,1109,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent.  Assuming they make wings!  jl/30nov  Wanted a call, left msg.  jl/02dec Looking for a commissary to test menus for Wings chain of restaurants. jl  Spoke and have referred him to Sarb.""}}"
7593,2020-12-08 01:23:54+00,311,1110,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent.  jl/30nov  Wants rates and avail, asked which kitchen.  jl/02dec Interested in Laurel Up and 401.  Gave full station rate and advd availability.""}}"
7594,2020-12-01 05:56:05+00,311,1111,f,"{""Tickets"": {""InternalNote"": ""From V1, First response with rqst for more info.""}}"
7595,2020-12-11 06:51:26+00,311,1112,f,"{""Tickets"": {""InternalNote"": ""From V1, First response with rqst for more info.  jl/25nov  Cuts Japanese beef into steaks. Wants tour of Laurel.  Will advise.  jl/02dec Tour bkd for 7dec with SS.""}}"
7596,2020-12-31 03:09:10+00,311,1113,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent with adv re possible conflict.  jl/25nov  Answered her questions, gave ballpark rate for full stn, also info on pop-up and cart.""}}"
7597,2020-11-28 02:13:39+00,311,1114,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent.  jl/25nov  Wanted tour of 417 right away.  Advd 417 not suitable, suggested up 401, evenings.""}}"
7598,2020-12-15 06:01:39+00,311,1115,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent.  jl/25nov  Offered phone call.  jl/30nov No response.  Moved to Inactive.""}}"
7599,2021-04-07 00:04:33+00,311,1116,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent with rqst for more info.  jl/23nov  Interested in Laurel, asked again for product.  Sent 1/4 rate.  jl/23nov Wants tour of Laurel.  checking on avail.  Asked again for product.  jl/02mar Makes cakes,cookies,cupcakes.  Conflict with Lrl and 417.  401 an option.  jl/02mar Days, times do not work for her.  Moved to Inactive.  jl/03mar Made a new application (put into Inactive).  Responded and gave link to TCG.  jl/10mar Back to Inactive.""}}"
7600,2020-11-24 02:23:03+00,311,1117,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent - advised no drop-ins.""}}"
7601,2021-01-23 01:38:27+00,311,1118,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent, rqsted more product info.  jl/23nov  Direct conflict with Orange Blossom.  Suggested Ind.  jl/11jan Suggested 401 upstairs, advd evenings only.  Waiting reply.  jl/18jan Doesn't suit.  Will get back to us if need be.  Moved to Inactive.""}}"
7602,2020-12-10 00:53:53+00,311,1119,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent with rqst for more details of product.  jl/23nov  Phone meeting and sent 1/2 stn quote.  jl/25nov Toured 417 Dec. 4, quoted Dec. 5.""}}"
7603,2020-11-24 02:15:38+00,311,1120,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent with rqst for more info.""}}"
7604,2020-12-01 05:30:29+00,311,1121,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent.  jl/23nov  Interested in Laurel.  Responded.  jl/23nov Wanted rate, gave 1/4 stn upstairs Lrl.  jl/24nov Toured by Sarb 26nov, quoted by JL 27nov.  jl Contract sent.""}}"
7605,2020-11-24 02:11:47+00,311,1122,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent.""}}"
7606,2020-11-24 01:59:42+00,311,1123,f,"{""Tickets"": {""InternalNote"": ""From V1, Advised cart for members only and not Pt. Moody.""}}"
7607,2020-11-28 02:06:55+00,311,1124,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent okay for ice cream altho conflict with Salt Lick.  jl/20nov  Interested in upstairs Lrl but wants blast freezer.  Responded.  jl/23nov Asked for info downstairs.  Sent sizes/rates.  jl/24nov Advd do not have a 2 month contract.""}}"
7608,2020-12-08 02:23:30+00,311,1125,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent.  jl/20nov   Phone call booked for Dec. 7.  jl Phone meeting held.  They are just getting started need Lite, one day/mo.  Dehydrating beef.""}}"
14153,2024-11-05 20:22:03.147+00,,4060,f,"{""Tickets"": {""SetTagIds"": [39, 1, 18]}}"
7612,2020-11-21 04:14:09+00,311,1129,f,"{""Tickets"": {""InternalNote"": ""From V1, Advised no drop-ins.  Moved to Inactive.""}}"
7613,2020-11-21 04:27:05+00,311,1130,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent.  jl/20nov (would suit 417)  Came back undeliverable.""}}"
7614,2020-12-04 03:14:32+00,311,1131,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent.  jl/17nov  Wants full stn at 401 advd not avail.  Gave Lrl downstairs rates.   WL for 401.  jl/24nov Suggested TCG.  jl/02dec Sent her link to TCG to set up a tour.""}}"
7615,2020-11-18 01:51:47+00,311,1132,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent with ballpark rate of 1/4 and Light stns.""}}"
7616,2020-11-18 01:46:35+00,311,1133,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent with possible conflict.""}}"
7934,2020-10-30 01:38:42+00,311,1451,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent.  jl/29jun  Back with more questions.  jl/18aug No response.  Moved to Inactive.""}}"
7617,2020-12-25 02:29:03+00,311,1134,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent.  jl/17nov  Gave ball park 1/4 stn, advd tours currently suspended.  jl/20nov Asking again for tour asked which kitchen.  jl/07dec Toured Dec. 14, quote sent Dec. 15.  Also refered to TCG.   jl/  (Kevin is arranging tour.  jl/17dec) Sent contract for TCG.""}}"
7618,2020-11-26 05:52:55+00,311,1135,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent.""}}"
7620,2021-04-24 23:31:59+00,311,1137,f,"{""Tickets"": {""InternalNote"": ""From V1, Sent 'getting started' email and first response.  jl/17nov20  Applied again in Apr21, moved this one to Inactive.""}}"
7621,2020-11-18 01:17:55+00,311,1138,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent.""}}"
7622,2020-11-18 01:15:26+00,311,1139,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent.""}}"
7623,2020-12-14 01:33:46+00,311,1140,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent, advd conflict.  jl/17nov  Interested in 417, reconfirmed conflict.  Suggested 401 and delay tour re Covid.  jl/25nov Sent her some info on getting started (ie licence, VCH etc).  jl/02dec Will review and get back.""}}"
7624,2020-11-13 04:05:42+00,311,1141,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent.""}}"
7625,2020-11-13 04:04:15+00,311,1142,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent.""}}"
7626,2020-11-18 02:55:40+00,311,1143,f,"{""Tickets"": {""InternalNote"": ""From V1, Per Nihal, same as Syrian food.  jl/16nov  First response sent with adv re conflict 401.""}}"
7627,2020-12-18 01:41:44+00,311,1144,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent.  jl/12nov  Wants tour of Laurel.  Will get back to her.  jl/02dec Asked her prefered times, # of hours, start date.  jl/07dec Didn't adv nbr of hours and wants mornings.  Replied.  jl/09dec Asked to WL for daytime hours at Laurel. ""}}"
7628,2021-01-19 01:50:00+00,311,1145,f,"{""Tickets"": {""InternalNote"": ""From V1, She is a partner with Vansweet Bragadiero, Daniela.  Wants tour of 401, advd currently on hold due Covid.""}}"
7629,2020-11-12 02:02:29+00,311,1146,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent, need more product info.""}}"
7630,2020-11-20 02:53:28+00,311,1147,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent, advd no utensils.  jl/11nov  Asked for rates, gave Super Light.  Asked again for product info.  jl/16nov Answered her questions.  17nov. Will hold off for now due competition.  Moved to Inactive.""}}"
7631,2020-11-12 01:57:54+00,311,1148,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent.""}}"
7632,2020-11-21 03:04:27+00,311,1149,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent, need more info on product.  jl/11nov  Answered all his questions asked again for product info.  jl/16nov Makes falafel.  Sent info on weekend avail. at 401 plus info on food cart.  jl/17nov Answered more questions.  Also referred him to apply a TCG.""}}"
7633,2020-11-12 01:54:56+00,311,1150,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent.""}}"
7634,2020-11-12 01:52:06+00,311,1151,f,"{""Tickets"": {""InternalNote"": ""From V1, Advised no facilities in the Valley.""}}"
7635,2020-12-03 01:57:12+00,311,1152,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent asked for more details of products.  jl/11nov  Wants tour, didn't advise product.  jl/01dec Makes Amaranth Cereal.  Gave 1/4 ballpark rate and evenings only.""}}"
7636,2020-11-12 01:46:39+00,311,1153,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent, advised no drop-ins.""}}"
7637,2021-01-19 01:40:52+00,311,1154,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent.  jl/11nov  Interested in a tour.  Asked which location.  jl/17dec Offered our twice.  no response.  Moved to Inactive.""}}"
7638,2020-11-12 01:40:55+00,311,1155,f,"{""Tickets"": {""InternalNote"": ""From V1, Duplicate with Krishna's Kitchen.  Moved to Inactive.""}}"
7639,2020-11-13 02:22:45+00,311,1156,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent.  jl/11nov  Wants full station, day times.  Replied.  jl/12nov WL both Lrl and 401.""}}"
7640,2020-11-11 01:22:21+00,311,1157,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent.  jl/07nov  Gave ballpark 1/4 stn and advised tours currently on hold. jl/09nov Wanted more info.  Will tour hopefully in Dec.""}}"
7641,2020-11-25 04:37:35+00,311,1158,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent with reqst for more info.  jl/07nov  Wants tour of Laurel, didn't adv product. Have responded.  jl/09nov Appears to make everything from Indian to pasta and salads.""}}"
7642,2020-12-16 02:21:48+00,311,1159,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent.  Rqsted more details.  jl/07nov  Wants tour, didn't adv product details.  jl/13dec Makes postpartum and post surgery meals.  Re tour asked which kitchen.""}}"
7643,2020-11-08 04:02:48+00,311,1160,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent.""}}"
7644,2020-11-13 01:15:16+00,311,1161,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent.  jl/07nov  Wants tour on weekend.  Advd tours if Industrial on week mornings, and also none right now due Covid.""}}"
7645,2020-11-06 06:05:53+00,311,1162,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent.  Advised no cart parking.""}}"
14154,2024-11-06 19:01:18.72+00,,4061,f,"{""Tickets"": {""SetTagIds"": [37, 1, 14]}}"
7648,2020-11-06 05:58:31+00,311,1165,f,"{""Tickets"": {""InternalNote"": ""From V1, Emailed back and forwarded to Sarb.""}}"
7649,2020-11-06 05:51:58+00,311,1166,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent with advice re conflict all kitchens.  Offered WL.""}}"
7650,2020-11-08 03:39:39+00,311,1167,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent.  jl/05nov  Wants Laurel and daytimes.  Advd again only evenings avail.""}}"
7651,2020-11-11 01:16:23+00,311,1168,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent.  jl/05nov  Wants Ind. 417 doesn't suit.  401 competes with Planted.  Added to WL for 401.  jl/07nov Sent ballpark rates for TCG.  jl/09nov   Answered more questions.""}}"
7652,2020-11-10 03:47:44+00,311,1169,f,"{""Tickets"": {""InternalNote"": ""From V1, Sent email on getting started.  jl/05nov  Sent first response info.""}}"
7653,2021-02-17 01:04:36+00,311,1170,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent.  jl/03nov  Wants tour of Lrl.  Advd due Covid, all tours currently on hold.  jl/09nov Advd Laurel currently not avail.  Offered WL.  jl/17dec f/u sent.  jl/12feb No longer required.  Moved to Inactive.""}}"
7654,2020-11-03 00:45:54+00,311,1171,f,"{""Tickets"": {""InternalNote"": ""From V1, Need to review application""}}"
7655,2020-11-06 01:41:18+00,311,1172,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent rqsting more info.  jl/03nov  Definitely wants drop-in.  Advised cannot do.  Moved to Inactive.""}}"
7656,2020-11-06 01:20:20+00,311,1173,f,"{""Tickets"": {""InternalNote"": ""From V1, Duplicate with DiVo Artisanal Bakery .""}}"
7657,2020-11-04 04:50:46+00,311,1174,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent.""}}"
7658,2020-11-04 05:06:30+00,311,1175,f,"{""Tickets"": {""InternalNote"": ""From V1, Checking with SS.  Did send response advising will get back.  jl/03nov  Food only in a commissary.  Advd.  Moved to Inactive.""}}"
7659,2020-11-06 03:03:57+00,311,1176,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent.  jl/31oct  Had specific questions regarding ovens, etc.  Replied and also recommended tour of C. Gourmet.  Sent link.""}}"
7660,2020-11-01 01:40:37+00,311,1177,f,"{""Tickets"": {""InternalNote"": ""From V1, To Sarb and Shanaya for response.""}}"
7662,2020-11-11 01:53:57+00,311,1179,f,"{""Tickets"": {""InternalNote"": ""From V1, Running past Shanaya and Jo-Anne for thoughts.  jl/31oct  Should work.  Christmas boxes done by 18dec.  Emailed back.  jl/03nov Due to recent Covid regulations, have advd them that we will not be renting pop-up space to non-members for bal of the year.  Moved to Inactive.""}}"
7663,2020-11-01 01:22:48+00,311,1180,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent.  Need more info.""}}"
7664,2020-11-01 01:20:19+00,311,1181,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent.  Advd no hourly.""}}"
7665,2020-11-04 03:14:52+00,311,1182,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent, advd conflict at Ind.  jl/29oct  Wants Lrl and mornings.  Advd no fryer and evenings.  Offered WL.""}}"
7666,2020-10-29 23:27:06+00,311,1183,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent,  likely conflict.""}}"
7667,2020-10-30 00:28:21+00,311,1184,f,"{""Tickets"": {""InternalNote"": ""From V1, Responded, and will send more info.  jl/29oct  Shanaya has reached out to her directly.""}}"
7668,2020-11-01 00:57:44+00,311,1185,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent.  jl/29oct  Answered questions re hours, rates.""}}"
7669,2020-10-29 23:17:50+00,311,1186,f,"{""Tickets"": {""InternalNote"": ""From V1, Advised no.""}}"
7670,2020-10-29 23:14:52+00,311,1187,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent, need more info.""}}"
7671,2020-11-26 05:50:45+00,311,1188,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent.  Advised equipment and also possible conflict.  jl/29oct  Wants tour of Lrl but did not supply details.  Emailed again.  jl/31oct Makes fruit tea/bubble tea. CC'd Shanaya for  Laurel tour.""}}"
7672,2020-10-29 23:07:26+00,311,1189,f,"{""Tickets"": {""InternalNote"": ""From V1, Need to review application""}}"
7673,2020-11-01 01:02:43+00,311,1190,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent.  jl/29oct  Wanted kitchen in Fraser Valley.  Advd.""}}"
7674,2020-10-29 23:03:56+00,311,1191,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent.""}}"
7675,2021-01-28 04:58:07+00,311,1192,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent, comp in all kitchens. Offered waiting list.  jl/29oct   Still interested, advd still competition.""}}"
7676,2020-10-29 22:57:24+00,311,1193,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent, no ice cream maker.""}}"
7677,2020-11-06 03:03:15+00,311,1194,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent.  jl/26oct  Toured 401 02nov, quoted 03nov.  jl Sent link to C. Gourmet for tour.""}}"
7678,2020-10-27 01:43:30+00,311,1195,f,"{""Tickets"": {""InternalNote"": ""From V1, Duplicate with Maria's Kitchen.""}}"
7679,2020-12-18 03:40:50+00,311,1196,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent with conflict at lrl.  jl/26oct  Wants tour.  Asked if upstairs 401 ok, also evenings.  jl/31oct Still wants tour of 401 - weekend.  Advd not wkend, offered next week. jl/07nov No tours currently due Covid.  Advd  jl/10nov  Nothing further.  Moved to Inactive.""}}"
7680,2020-10-27 23:29:37+00,311,1197,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent.  jl/26oct  Gave Lite Use rate.""}}"
7681,2020-12-08 02:25:05+00,311,1198,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent, conflict advd.  jl/26oct  Wants tour of Lrl.  Didn't provide details of meals.  jl/31oct Responded.  Wants tour of Lrl.  Advd tours currently on hold due to Covid.  jl/09nov Wanted steamer advd have one at TCG.  Asked what an NEO machine is.  jl/27nov  No response.  Moved to Inactive.""}}"
7682,2020-12-14 01:15:23+00,311,1199,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent.  jl/26oct  Wants tour, which kitchen?  jl/28oct  (Industrial.  jl/31oct) Tour booked for 09nov.  jl/06nov Tour xxld due Covid.  jl/09nov Follow up email for possible tour.  jl/09dec Will be away until Feb.  Moved to Inactive for now.""}}"
8029,2020-07-12 04:33:55+00,311,1546,f,"{""Tickets"": {""InternalNote"": ""From V1, First response sent.  jl/17may  Moved to Inactive.""}}"
14155,2024-11-06 20:22:09.56014+00,560,4054,f,"{""Tickets"": {""InternalNote"": ""spoke on phone - tour booked for 417 and Laurel St upstairs Wednesday and Thursday 1130 respectively.""}}"
