id,principal_id,"""timestamp""",received_date,amount,receiving_person_id,payment_method_id,payment_vendor_transaction_id,amount_applied
3970,601,2024-05-13 19:59:26.947+00,2024-05-12,2228.57,485,6cc09405-0336-4b36-9623-12d5b20ecbb6,,2228.57
3944,691,2024-05-13 18:55:01.869+00,2024-05-07,1568,485,6cc09405-0336-4b36-9623-12d5b20ecbb6,,1568.00
3987,665,2024-06-06 19:47:49.771+00,2024-05-29,735,485,6cc09405-0336-4b36-9623-12d5b20ecbb6,,735.0
4009,731,2024-06-10 23:32:14.501+00,2024-06-06,378,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,378
4036,584,2024-06-15 00:46:55.33+00,2024-06-14,1689.76,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,1689.76
4061,763,2024-07-05 19:18:08.326+00,2024-07-05,882.06,,6cb09405-0336-4b36-9623-12d5b20eceb8,pi_3PZHdxErEU2Ft5WI1YFpJB9u_secret_hTTyfxVBP1CkweKTuiK7Vb76P,882.06
4103,168,2024-07-11 01:58:28.135+00,2024-07-02,10000,311,c905deaa-9732-4583-84d8-c6fd7e45aa22,,10000
4117,538,2024-07-17 16:52:41.875+00,2024-07-17,2000,311,b4c24f3d-97f5-4d7c-9898-eecd0502ce20,,2000
4140,168,2024-07-30 22:03:38.796+00,2024-07-30,4000,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,4000
4158,712,2024-08-07 22:34:31.175+00,2024-08-03,912.38,485,6cc09405-0336-4b36-9623-12d5b20ecbb6,,912.38
4212,613,2024-08-19 22:01:09.319+00,2024-08-08,606.47,311,6cb09405-0336-4b36-9623-12d5b20eceb6,,606.47
4223,755,2024-09-04 19:02:29.418+00,2024-09-04,1957.76,,6cb09405-0336-4b36-9623-12d5b20eceb8,pi_3PvOTHErEU2Ft5WI0njcTprp_secret_15nHYRPnj7MhQJfyiWIob7uOe,1957.76
4260,521,2024-09-17 05:26:48.916+00,2024-09-10,1897.22,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,1897.22
4261,731,2024-09-17 05:28:53.56+00,2024-09-11,315,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,315
4262,601,2024-09-17 05:30:13.869+00,2024-09-11,1665.61,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,1665.61
4263,719,2024-09-17 05:31:01.663+00,2024-09-11,807.34,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,807.34
4264,725,2024-09-17 05:31:36.081+00,2024-09-12,809.01,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,809.01
4297,545,2024-10-11 19:47:17.962+00,2024-10-03,1476.04,485,6cc09405-0336-4b36-9623-12d5b20ecbb6,,1476.04
4298,551,2024-10-11 19:48:33.611+00,2024-10-03,3076.5,485,6cc09405-0336-4b36-9623-12d5b20ecbb6,,3076.5
4299,287,2024-10-11 19:51:00.912+00,2024-10-03,1130.45,485,6cc09405-0336-4b36-9623-12d5b20ecbb6,,1130.45
4187,767,2024-08-14 23:40:29.758+00,2024-08-08,351.69,485,6cc09405-0336-4b36-9623-12d5b20ecbb6,,351.6900000000000
4350,769,2024-11-08 17:12:18.197+00,2024-11-01,997.5,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,997.50
4372,680,2024-11-08 18:15:52.167+00,2024-11-08,1638,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,1638
3228,551,2023-05-04 23:09:58.275+00,2023-05-04,2105.36,482,6cc09405-0336-4b36-9623-12d5b20ecbb6,,2105.36
3251,532,2023-05-15 16:19:38.263+00,2023-05-15,630,482,6cc09405-0336-4b36-9623-12d5b20ecbb6,,630
3272,540,2023-06-06 19:22:32.974+00,2023-06-06,816.62,482,6cc09405-0336-4b36-9623-12d5b20ecbb6,,816.62
3297,164,2023-06-12 20:36:05.362+00,2023-06-12,1722.13,482,6cc09405-0336-4b36-9623-12d5b20ecbb6,,1722.13
3317,568,2023-06-25 03:50:57.919+00,2023-06-24,1602,482,6cc09405-0336-4b36-9623-12d5b20ecbb6,,1602
3338,272,2023-07-10 17:49:28.617+00,2023-06-28,500,482,6cc09405-0336-4b36-9623-12d5b20ecbb6,,500.00
3361,125,2023-07-17 19:28:17.793+00,2023-07-10,18641.85,482,6cc09405-0336-4b36-9623-12d5b20ecbb6,,18641.85
3403,536,2023-08-15 00:04:52.001+00,2023-08-11,2000,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,2000
3000,164,2022-12-08 21:09:06.348+00,2022-12-07,1666.57,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,1666.57
3381,273,2023-07-28 20:52:12.023+00,2023-07-28,350.18,482,6cc09405-0336-4b36-9623-12d5b20ecbb6,,350.18000000000000
3446,582,2023-09-02 03:11:26.433+00,2023-09-01,898.01,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,898.01
3483,164,2023-09-18 17:09:28.883+00,2023-09-17,1710.48,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,1710.48
3513,613,2023-10-10 18:27:55.905+00,2023-10-09,1155,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,1155
3539,568,2023-10-23 21:53:06.826+00,2023-10-18,960,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,960
3561,623,2023-11-09 18:51:54.674+00,2023-11-09,735,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,735
3562,638,2023-11-09 18:55:32.165+00,2023-11-08,438.97,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,438.97
3601,676,2023-12-01 23:03:22.423+00,2023-12-01,1328.25,631,6cc09405-0336-4b36-9623-12d5b20ecbb6,,1328.25
3631,588,2023-12-11 23:46:43.3+00,2023-12-07,1942.51,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,1942.46
3653,234,2023-12-22 01:11:41.746+00,2023-12-21,5938.41,311,c905deaa-9732-4583-84d8-c6fd7e45aa22,,5938.41
3683,275,2024-01-10 03:48:03.628+00,2024-01-04,1711.39,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,1711.39
3684,252,2024-01-10 03:48:36.692+00,2024-01-05,1518.79,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,1518.79
3701,676,2024-01-12 19:48:57.432+00,2024-01-11,1328.25,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,1328.25
3735,563,2024-02-06 00:40:42.877+00,2024-02-05,645.75,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,645.75
3763,273,2024-02-16 22:56:06.212+00,2024-02-16,1700,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,1700
3778,638,2024-03-05 01:43:02.46+00,2024-03-01,1112,485,6cc09405-0336-4b36-9623-12d5b20ecbb6,,1112
3798,582,2024-03-11 19:54:57.74+00,2024-03-07,902,485,6cc09405-0336-4b36-9623-12d5b20ecbb6,,902
3817,629,2024-03-13 00:09:44.414+00,2024-03-11,472.5,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,472.5
3845,584,2024-04-01 22:28:18.457+00,2024-03-28,1727,485,6cc09405-0336-4b36-9623-12d5b20ecbb6,,1727
3818,623,2024-03-13 00:12:03.529+00,2024-03-11,735,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,735.00
3867,273,2024-04-12 20:38:35.081+00,2024-04-07,2000,485,6cc09405-0336-4b36-9623-12d5b20ecbb6,,2000.00
3892,586,2024-04-12 21:20:34.289+00,2024-04-11,8300,485,c905deaa-9732-4583-84d8-c6fd7e45aa22,,8300.00
3920,179,2024-05-10 06:00:50.768+00,2024-05-09,69.99,311,6cb09405-0336-4b36-9623-12d5b20eceb6,,69.99
3945,629,2024-05-13 18:56:04.587+00,2024-05-07,472.5,485,6cc09405-0336-4b36-9623-12d5b20ecbb6,,472.5
3971,613,2024-05-17 02:31:12.549+00,2024-05-14,1155,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,1155
3988,689,2024-06-06 19:55:23.676+00,2024-06-01,945,485,6cc09405-0336-4b36-9623-12d5b20ecbb6,,945
4010,735,2024-06-10 23:44:05.193+00,2024-06-06,2362.35,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,2362.35
4011,719,2024-06-10 23:44:45.639+00,2024-06-06,793,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,793.0
4037,650,2024-06-15 00:48:30.97+00,2024-06-14,2296.13,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,2296.13
4062,680,2024-07-08 18:02:45.894+00,2024-07-04,1804.33,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,1804.33
4063,699,2024-07-08 18:03:58.158+00,2024-07-04,2450.15,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,2450.15
4064,164,2024-07-08 18:04:57.353+00,2024-07-04,1851.29,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,1851.29
4104,586,2024-07-11 06:36:38.977+00,2024-07-06,8300,311,c905deaa-9732-4583-84d8-c6fd7e45aa22,,8300.00
4118,273,2024-07-17 23:44:46.651+00,2024-07-17,823.14,311,6cb09405-0336-4b36-9623-12d5b20eceb6,,823.14
4159,715,2024-08-07 22:40:23.487+00,2024-08-03,1888.1,485,6cc09405-0336-4b36-9623-12d5b20ecbb6,,1888.1
4161,731,2024-08-07 22:41:52.117+00,2024-08-03,378,485,6cc09405-0336-4b36-9623-12d5b20ecbb6,,378
4162,164,2024-08-07 22:42:53.573+00,2024-08-04,1764.93,485,6cc09405-0336-4b36-9623-12d5b20ecbb6,,1764.93
4165,683,2024-08-07 22:45:53.055+00,2024-08-06,2000,485,6cc09405-0336-4b36-9623-12d5b20ecbb6,,2000.00
4188,750,2024-08-14 23:41:48.334+00,2024-08-08,810.35,485,6cc09405-0336-4b36-9623-12d5b20ecbb6,,810.35
4224,252,2024-09-05 23:29:53.156+00,2024-08-19,727.5,485,6cc09405-0336-4b36-9623-12d5b20ecbb6,,727.5
4265,742,2024-09-17 05:32:09.012+00,2024-09-12,1108.2,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,1108.2
4266,654,2024-09-17 05:32:44.755+00,2024-09-12,4211.61,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,4211.61
4267,650,2024-09-17 05:33:31.756+00,2024-09-12,2345.07,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,2345.07
4268,648,2024-09-17 05:34:39.89+00,2024-09-12,1312.5,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,1312.5
4269,595,2024-09-17 05:35:13.752+00,2024-09-13,100,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,100
4300,747,2024-10-11 19:53:14.683+00,2024-10-03,6754.2,485,6cc09405-0336-4b36-9623-12d5b20ecbb6,,6754.2
4302,680,2024-10-11 19:55:42.83+00,2024-10-04,2056.11,485,6cc09405-0336-4b36-9623-12d5b20ecbb6,,2056.11
4327,787,2024-10-16 23:26:01.923+00,2024-10-15,708.75,485,6cc09405-0336-4b36-9623-12d5b20ecbb6,,708.75
4351,689,2024-11-08 17:13:23.439+00,2024-11-01,945,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,945
4373,623,2024-11-08 20:10:38.713+00,2024-11-08,0.5,,6cb09405-0336-4b36-9623-12d5b20eceb8,pi_3QIyVsErEU2Ft5WI0EbavbAA_secret_fIyJUCWKowZo6Tv5brwAHMta6,0.5
3229,553,2023-05-08 16:23:50.14+00,2023-05-08,273.5,482,6cc09405-0336-4b36-9623-12d5b20ecbb6,,273.5
3252,273,2023-05-17 21:31:43.217+00,2023-05-17,363.91,482,6cc09405-0336-4b36-9623-12d5b20ecbb6,,363.91
3273,179,2023-06-07 17:05:52.879+00,2023-06-07,1815.49,482,6cc09405-0336-4b36-9623-12d5b20ecbb6,,1815.49
3298,273,2023-06-13 18:11:30.843+00,2023-06-13,1200,482,6cc09405-0336-4b36-9623-12d5b20ecbb6,,1200
3318,77,2023-06-27 17:19:14.793+00,2023-06-19,630,482,6cc09405-0336-4b36-9623-12d5b20ecbb6,,630
3339,77,2023-07-10 17:54:43.922+00,2023-06-30,630,482,6cc09405-0336-4b36-9623-12d5b20ecbb6,,630
3362,234,2023-07-17 19:41:02.334+00,2023-07-11,6234.07,482,c905deaa-9732-4583-84d8-c6fd7e45aa22,,6234.07
3382,125,2023-08-03 18:44:30.291+00,2023-08-03,556.59,482,6cb09405-0336-4b36-9623-12d5b20eceb6,,556.59
4270,678,2024-09-17 05:37:29.785+00,2024-09-14,2100,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,2100
3425,547,2023-08-17 20:47:21.666+00,2023-08-17,525,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,525
3404,578,2023-08-15 00:12:15.839+00,2023-08-09,475.09,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,475.09
3448,523,2023-09-11 19:31:44.278+00,2023-09-07,5730,311,b4c24f3d-97f5-4d7c-9898-eecd0502ce20,,5730
3484,168,2023-09-18 17:11:35.189+00,2023-09-17,49234.2,311,c905deaa-9732-4583-84d8-c6fd7e45aa22,,49234.2
3516,532,2023-10-10 19:31:46.75+00,2023-10-07,630,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,630
3517,635,2023-10-10 19:32:37.853+00,2023-10-07,997.5,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,997.5
3540,234,2023-10-23 22:01:39.657+00,2023-10-18,6246.49,311,c905deaa-9732-4583-84d8-c6fd7e45aa22,,6246.49
3541,167,2023-10-23 22:04:04.052+00,2023-10-19,11420.84,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,11420.84
3515,588,2023-10-10 19:31:19.304+00,2023-10-08,1942.51,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,1942.51
3514,586,2023-10-10 19:24:56.289+00,2023-10-10,5775,311,b4c24f3d-97f5-4d7c-9898-eecd0502ce20,,5775.00
3563,635,2023-11-09 18:56:20.301+00,2023-11-08,1176.16,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,1176.16
3565,545,2023-11-09 18:57:33.78+00,2023-11-07,2108.96,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,2108.96
3566,164,2023-11-09 18:58:03.588+00,2023-11-07,1695.85,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,1695.85
3567,613,2023-11-09 18:58:29.642+00,2023-11-07,1155,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,1155
3568,629,2023-11-09 18:59:00.044+00,2023-11-07,472.5,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,472.5
3571,621,2023-11-09 19:01:10.594+00,2023-11-06,2129.87,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,2129.87
3573,532,2023-11-09 19:02:31.171+00,2023-11-06,631.11,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,631.11
3575,285,2023-11-09 19:03:31.919+00,2023-11-05,1684.62,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,1684.62
3564,588,2023-11-09 18:56:55.292+00,2023-11-08,1942.51,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,1942.51
3602,538,2023-12-02 01:26:46.518+00,2023-11-29,500,631,b4c24f3d-97f5-4d7c-9898-eecd0502ce20,,500.00
3632,665,2023-12-11 23:47:33.546+00,2023-12-07,735,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,735
2394,261,2021-08-18 04:33:31+00,2021-08-18,350,,,,350
3687,532,2024-01-10 03:50:16.372+00,2024-01-05,630,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,630
3688,613,2024-01-10 03:51:58.039+00,2024-01-05,1155,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,1155
3689,179,2024-01-10 03:52:33.084+00,2024-01-06,1781.86,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,1781.86
3690,683,2024-01-10 03:53:08.662+00,2024-01-06,412.5,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,412.5
3702,601,2024-01-12 22:26:22.075+00,2024-01-12,2428.45,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,2428.45
3704,638,2024-01-12 22:28:44.102+00,2024-01-11,1117.25,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,1117.25
3736,532,2024-02-07 19:23:36.356+00,2024-02-07,630,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,630
3764,578,2024-02-20 20:21:39.795+00,2024-02-17,475.09,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,475.09
3765,538,2024-02-20 20:22:14.149+00,2024-02-16,520.4,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,520.4
3779,708,2024-03-05 01:44:16.641+00,2024-03-02,271.95,485,6cc09405-0336-4b36-9623-12d5b20ecbb6,,271.95
3799,538,2024-03-11 19:56:07.173+00,2024-03-07,3000,485,6cc09405-0336-4b36-9623-12d5b20ecbb6,,3000
3819,723,2024-03-20 18:07:09.249+00,2024-03-19,341.25,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,341.25
3868,275,2024-04-12 20:46:13.706+00,2024-04-07,1721.53,485,6cc09405-0336-4b36-9623-12d5b20ecbb6,,1721.53
3893,625,2024-04-12 21:22:47.343+00,2024-04-11,300,485,6cc09405-0336-4b36-9623-12d5b20ecbb6,,300
3946,252,2024-05-13 18:56:56.912+00,2024-05-08,999.64,485,6cc09405-0336-4b36-9623-12d5b20ecbb6,,999.64
3972,540,2024-05-17 02:39:05.867+00,2024-05-12,1092.5,311,6cb09405-0336-4b36-9623-12d5b20eceb6,,1092.5
3989,699,2024-06-06 19:56:34.627+00,2024-06-01,2463.24,485,6cc09405-0336-4b36-9623-12d5b20ecbb6,,2463.24
3990,551,2024-06-06 19:57:52.998+00,2024-06-01,2950.5,485,6cc09405-0336-4b36-9623-12d5b20ecbb6,,2950.5
3992,611,2024-06-06 19:59:23.242+00,2024-06-02,315,485,6cc09405-0336-4b36-9623-12d5b20ecbb6,,315
4012,693,2024-06-10 23:47:08.262+00,2024-06-06,236.25,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,236.25
4013,712,2024-06-10 23:47:52.401+00,2024-06-06,911.52,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,911.52
4038,167,2024-06-15 00:52:00.687+00,2024-06-11,14147.73,311,c905deaa-9732-4583-84d8-c6fd7e45aa22,,14147.73
4039,717,2024-06-15 00:53:17.682+00,2024-06-11,3731.9,311,c905deaa-9732-4583-84d8-c6fd7e45aa22,,3731.90
4065,275,2024-07-08 18:05:46.22+00,2024-07-04,1703.29,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,1703.29
4066,683,2024-07-08 18:06:24.113+00,2024-07-04,3000,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,3000.00
4067,521,2024-07-08 18:06:53.431+00,2024-07-04,1942.5,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,1942.5
4068,715,2024-07-08 18:07:25.001+00,2024-07-05,1870.42,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,1870.42
4069,638,2024-07-08 18:08:00.365+00,2024-07-05,1163.09,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,1163.09
4071,252,2024-07-08 18:09:10.316+00,2024-07-06,1167.29,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,1167.29
4072,731,2024-07-08 18:09:45.531+00,2024-07-06,378,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,378
4106,578,2024-07-11 07:55:37.88+00,2024-07-11,629.72,,6cb09405-0336-4b36-9623-12d5b20eceb8,pi_3PbHqlErEU2Ft5WI0wYhArnH_secret_0Z4QysMFFCTNKyT9toQSLJvk7,629.72
4119,77,2024-07-18 21:15:09.401+00,2024-07-18,661.5,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,661.5
4160,719,2024-08-07 22:41:04.974+00,2024-08-03,801.7,485,6cc09405-0336-4b36-9623-12d5b20ecbb6,,801.7
4189,595,2024-08-14 23:43:14.922+00,2024-08-08,191.36,485,6cc09405-0336-4b36-9623-12d5b20ecbb6,,191.36
4190,725,2024-08-14 23:45:10.022+00,2024-08-08,808.51,485,6cc09405-0336-4b36-9623-12d5b20ecbb6,,808.51
4070,761,2024-07-08 18:08:38.676+00,2024-07-05,516.64,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,516.6400000000000
3654,538,2023-12-22 23:06:15.436+00,2023-12-22,435.19,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,435.1900000000000
4225,691,2024-09-10 06:01:28.782+00,2024-09-09,680,,6cb09405-0336-4b36-9623-12d5b20eceb8,pi_3PxN8lErEU2Ft5WI0gehJnPF_secret_5BuK46igwA9knevtVtxJ1Z8dI,680
4226,691,2024-09-10 06:03:12.883+00,2024-09-09,1302.43,,6cb09405-0336-4b36-9623-12d5b20eceb8,pi_3PxNARErEU2Ft5WI1oiXhhRd_secret_S3kfz6He448x2JFEUEU2AjHFv,1302.43
4301,755,2024-10-11 19:54:21.837+00,2024-10-03,1946.43,485,6cc09405-0336-4b36-9623-12d5b20ecbb6,,1946.43
4328,735,2024-10-17 19:24:01.236+00,2024-10-15,1000,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,1000
4352,796,2024-11-08 17:25:02.698+00,2024-11-02,1637.22,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,1637.22
4374,708,2024-11-09 03:24:47.374+00,2024-11-08,472.5,,6cb09405-0336-4b36-9623-12d5b20eceb8,pi_3QJ5I2ErEU2Ft5WI08bfyn3Y_secret_A02r3cQpFoX2slplN6Ydv99QB,472.5
3230,526,2023-05-08 16:24:42.329+00,2023-05-08,1430.28,482,6cc09405-0336-4b36-9623-12d5b20ecbb6,,1430.28
3253,238,2023-05-18 00:44:31.79+00,2023-05-03,6562.5,482,c905deaa-9732-4583-84d8-c6fd7e45aa22,,6562.5
3274,566,2023-06-07 17:06:31.727+00,2023-06-07,814.6,482,6cc09405-0336-4b36-9623-12d5b20ecbb6,,814.6
3299,578,2023-06-13 21:09:18.292+00,2023-06-13,121.95,482,6cc09405-0336-4b36-9623-12d5b20ecbb6,,121.95
3340,252,2023-07-10 18:06:34.587+00,2023-07-05,1025.32,482,6cc09405-0336-4b36-9623-12d5b20ecbb6,,1025.32
3363,536,2023-07-17 19:45:25.432+00,2023-07-14,50.04,482,6cc09405-0336-4b36-9623-12d5b20ecbb6,,50.04
3383,294,2023-08-03 18:58:41.05+00,2023-08-02,2901.31,482,6cc09405-0336-4b36-9623-12d5b20ecbb6,,2901.31
3405,601,2023-08-15 00:19:32.126+00,2023-08-08,1879.86,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,1879.86
3426,619,2023-08-17 20:48:21.347+00,2023-08-17,3000,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,3000
3449,523,2023-09-11 19:38:30.303+00,2023-09-07,500,311,6cb09405-0336-4b36-9623-12d5b20eceb7,,500
3485,568,2023-09-18 17:12:35.753+00,2023-09-16,1500,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,1500
3486,580,2023-09-18 17:13:43.583+00,2023-09-15,577.5,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,577.5
3518,572,2023-10-10 19:33:20.8+00,2023-10-07,476.43,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,476.43
3542,238,2023-10-23 22:05:15.385+00,2023-10-20,6562.5,311,c905deaa-9732-4583-84d8-c6fd7e45aa22,,6562.5
3544,568,2023-10-23 22:07:18.638+00,2023-10-22,1000,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,1000
3569,572,2023-11-09 18:59:58.193+00,2023-11-07,472.5,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,472.5
3570,540,2023-11-09 19:00:29.501+00,2023-11-07,788.52,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,788.52
3633,582,2023-12-11 23:49:33.689+00,2023-12-07,810.8,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,810.8
3635,275,2023-12-11 23:50:31.636+00,2023-12-06,1692.23,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,1692.23
3655,168,2023-12-25 19:42:14.412+00,2023-12-25,47636.52,311,c905deaa-9732-4583-84d8-c6fd7e45aa22,,47636.52
3691,273,2024-01-10 18:38:07.079+00,2024-01-10,2000,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,2000
3703,670,2024-01-12 22:27:06.428+00,2024-01-11,101.23,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,101.23
3737,629,2024-02-07 19:24:28.27+00,2024-02-07,472.5,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,472.5
3766,172,2024-02-23 01:31:58.217+00,2024-02-22,498.75,311,6cb09405-0336-4b36-9623-12d5b20eceb6,,498.75
3780,708,2024-03-05 01:44:50.223+00,2024-03-02,472.5,485,6cc09405-0336-4b36-9623-12d5b20ecbb6,,472.50
3800,683,2024-03-11 19:58:42.92+00,2024-03-07,1639,485,6cc09405-0336-4b36-9623-12d5b20ecbb6,,1639
3820,667,2024-03-26 05:20:13.94+00,2024-03-13,100,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,100
3847,625,2024-04-02 22:50:18.947+00,2024-04-02,618,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,618
3869,582,2024-04-12 20:49:00.345+00,2024-04-08,893,485,6cc09405-0336-4b36-9623-12d5b20ecbb6,,893.00
3894,625,2024-04-12 21:25:25.903+00,2024-04-11,2100,485,6cc09405-0336-4b36-9623-12d5b20ecbb6,,2100.00
3895,665,2024-04-12 21:26:58.194+00,2024-04-12,735,485,6cc09405-0336-4b36-9623-12d5b20ecbb6,,735.0
3973,578,2024-05-17 03:29:58.986+00,2024-05-16,506.63,,6cb09405-0336-4b36-9623-12d5b20eceb8,pi_3PHHUWErEU2Ft5WI0hEb7Goa_secret_GvEbsFNW0ytkJoLTQohvFpYqb,506.63
3947,623,2024-05-13 19:03:32.123+00,2024-05-08,735,485,6cc09405-0336-4b36-9623-12d5b20ecbb6,,735.00
3991,551,2024-06-06 19:58:18.93+00,2024-06-02,3009.51,485,6cc09405-0336-4b36-9623-12d5b20ecbb6,,3009.51
4040,77,2024-06-15 00:55:45.78+00,2024-06-10,638.93,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,638.93
4014,623,2024-06-10 23:48:54.681+00,2024-06-06,735,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,735.00
4073,767,2024-07-08 18:10:59.579+00,2024-07-06,2000,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,2000
4074,683,2024-07-08 18:11:32.111+00,2024-07-06,897.87,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,897.87
4076,767,2024-07-08 18:12:43.604+00,2024-07-04,2000,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,2000
4077,712,2024-07-08 18:13:21.408+00,2024-07-07,927.38,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,927.38
4078,611,2024-07-08 18:13:52.405+00,2024-07-07,315,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,315
4080,767,2024-07-08 18:15:05.357+00,2024-07-08,347,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,347
4081,727,2024-07-08 18:15:34.592+00,2024-07-08,840,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,840
4107,667,2024-07-11 16:39:34.267+00,2024-07-11,100,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,100
4120,167,2024-07-20 02:38:41.744+00,2024-07-19,500.47,311,6cb09405-0336-4b36-9623-12d5b20eceb6,,500.47
4079,719,2024-07-08 18:14:28.318+00,2024-07-07,801.5,311,6cc09405-0336-4b36-9623-12d5b20ecbb6,,801.50
